case:concept:name,concept:name,time:start,time:end,case:dims,case:threads
V5R39,"matmul(A,B)",1652347213.318262,1652347213.319861,"[300, 4000, 30, 320, 3000]",4
V5R39,"matmul(C,D)",1652347213.319861,1652347213.319863,"[300, 4000, 30, 320, 3000]",4
V5R39,"matmul(T_AB,T_CD)",1652347213.319863,1652347213.320779,"[300, 4000, 30, 320, 3000]",4
V5R30,"matmul(A,B)",1652347213.322869,1652347213.325091,"[300, 4000, 30, 320, 3000]",4
V5R30,"matmul(C,D)",1652347213.325091,1652347213.325093,"[300, 4000, 30, 320, 3000]",4
V5R30,"matmul(T_AB,T_CD)",1652347213.325093,1652347213.326115,"[300, 4000, 30, 320, 3000]",4
V3R34,"matmul(B,C)",1652347213.327792,1652347213.329153,"[300, 4000, 30, 320, 3000]",4
V3R34,"matmul(T_BC,D)",1652347213.329153,1652347213.382776,"[300, 4000, 30, 320, 3000]",4
V3R34,"matmul(A,T_BCD)",1652347213.382776,1652347213.440775,"[300, 4000, 30, 320, 3000]",4
V4R2,"matmul(C,D)",1652347213.442492,1652347213.443274,"[300, 4000, 30, 320, 3000]",4
V4R2,"matmul(B,T_CD)",1652347213.443274,1652347213.449619,"[300, 4000, 30, 320, 3000]",4
V4R2,"matmul(A,T_BCD)",1652347213.449619,1652347213.506022,"[300, 4000, 30, 320, 3000]",4
V2R4,"matmul(B,C)",1652347213.507215,1652347213.508002,"[300, 4000, 30, 320, 3000]",4
V2R4,"matmul(A,T_BC)",1652347213.508002,1652347213.514186,"[300, 4000, 30, 320, 3000]",4
V2R4,"matmul(T_ABC,D)",1652347213.514186,1652347213.519209,"[300, 4000, 30, 320, 3000]",4
V3R16,"matmul(B,C)",1652347213.520883,1652347213.521647,"[300, 4000, 30, 320, 3000]",4
V3R16,"matmul(T_BC,D)",1652347213.521647,1652347213.57542,"[300, 4000, 30, 320, 3000]",4
V3R16,"matmul(A,T_BCD)",1652347213.57542,1652347213.63135,"[300, 4000, 30, 320, 3000]",4
V3R36,"matmul(B,C)",1652347213.632935,1652347213.633811,"[300, 4000, 30, 320, 3000]",4
V3R36,"matmul(T_BC,D)",1652347213.633811,1652347213.687805,"[300, 4000, 30, 320, 3000]",4
V3R36,"matmul(A,T_BCD)",1652347213.687805,1652347213.745017,"[300, 4000, 30, 320, 3000]",4
V5R8,"matmul(A,B)",1652347213.746777,1652347213.748133,"[300, 4000, 30, 320, 3000]",4
V5R8,"matmul(C,D)",1652347213.748133,1652347213.748135,"[300, 4000, 30, 320, 3000]",4
V5R8,"matmul(T_AB,T_CD)",1652347213.748135,1652347213.748702,"[300, 4000, 30, 320, 3000]",4
V2R17,"matmul(B,C)",1652347213.750312,1652347213.751143,"[300, 4000, 30, 320, 3000]",4
V2R17,"matmul(A,T_BC)",1652347213.751143,1652347213.757298,"[300, 4000, 30, 320, 3000]",4
V2R17,"matmul(T_ABC,D)",1652347213.757298,1652347213.762029,"[300, 4000, 30, 320, 3000]",4
V4R55,"matmul(C,D)",1652347213.76314,1652347213.765097,"[300, 4000, 30, 320, 3000]",4
V4R55,"matmul(B,T_CD)",1652347213.765097,1652347213.772491,"[300, 4000, 30, 320, 3000]",4
V4R55,"matmul(A,T_BCD)",1652347213.772491,1652347213.829829,"[300, 4000, 30, 320, 3000]",4
V4R62,"matmul(C,D)",1652347213.831028,1652347213.831809,"[300, 4000, 30, 320, 3000]",4
V4R62,"matmul(B,T_CD)",1652347213.831809,1652347213.83804,"[300, 4000, 30, 320, 3000]",4
V4R62,"matmul(A,T_BCD)",1652347213.83804,1652347213.89461,"[300, 4000, 30, 320, 3000]",4
V3R42,"matmul(B,C)",1652347213.895873,1652347213.896717,"[300, 4000, 30, 320, 3000]",4
V3R42,"matmul(T_BC,D)",1652347213.896717,1652347213.94579,"[300, 4000, 30, 320, 3000]",4
V3R42,"matmul(A,T_BCD)",1652347213.94579,1652347213.986085,"[300, 4000, 30, 320, 3000]",4
V1R28,"matmul(A,B)",1652347213.986973,1652347213.987655,"[300, 4000, 30, 320, 3000]",4
V1R28,"matmul(T_AB,C)",1652347213.987655,1652347213.987796,"[300, 4000, 30, 320, 3000]",4
V1R28,"matmul(T_ABC,D)",1652347213.987796,1652347213.991245,"[300, 4000, 30, 320, 3000]",4
V3R60,"matmul(B,C)",1652347213.99239,1652347213.992999,"[300, 4000, 30, 320, 3000]",4
V3R60,"matmul(T_BC,D)",1652347213.992999,1652347214.029045,"[300, 4000, 30, 320, 3000]",4
V3R60,"matmul(A,T_BCD)",1652347214.029045,1652347214.066368,"[300, 4000, 30, 320, 3000]",4
V5R41,"matmul(A,B)",1652347214.067897,1652347214.069042,"[300, 4000, 30, 320, 3000]",4
V5R41,"matmul(C,D)",1652347214.069042,1652347214.069046,"[300, 4000, 30, 320, 3000]",4
V5R41,"matmul(T_AB,T_CD)",1652347214.069046,1652347214.069519,"[300, 4000, 30, 320, 3000]",4
V5R57,"matmul(A,B)",1652347214.07101,1652347214.072169,"[300, 4000, 30, 320, 3000]",4
V5R57,"matmul(C,D)",1652347214.072169,1652347214.07217,"[300, 4000, 30, 320, 3000]",4
V5R57,"matmul(T_AB,T_CD)",1652347214.07217,1652347214.072813,"[300, 4000, 30, 320, 3000]",4
V4R16,"matmul(C,D)",1652347214.074398,1652347214.075106,"[300, 4000, 30, 320, 3000]",4
V4R16,"matmul(B,T_CD)",1652347214.075106,1652347214.081499,"[300, 4000, 30, 320, 3000]",4
V4R16,"matmul(A,T_BCD)",1652347214.081499,1652347214.130086,"[300, 4000, 30, 320, 3000]",4
V5R51,"matmul(A,B)",1652347214.1311,1652347214.132208,"[300, 4000, 30, 320, 3000]",4
V5R51,"matmul(C,D)",1652347214.132208,1652347214.132209,"[300, 4000, 30, 320, 3000]",4
V5R51,"matmul(T_AB,T_CD)",1652347214.132209,1652347214.132727,"[300, 4000, 30, 320, 3000]",4
V2R26,"matmul(B,C)",1652347214.134166,1652347214.134842,"[300, 4000, 30, 320, 3000]",4
V2R26,"matmul(A,T_BC)",1652347214.134842,1652347214.14033,"[300, 4000, 30, 320, 3000]",4
V2R26,"matmul(T_ABC,D)",1652347214.14033,1652347214.143512,"[300, 4000, 30, 320, 3000]",4
V2R46,"matmul(B,C)",1652347214.144793,1652347214.145359,"[300, 4000, 30, 320, 3000]",4
V2R46,"matmul(A,T_BC)",1652347214.145359,1652347214.149618,"[300, 4000, 30, 320, 3000]",4
V2R46,"matmul(T_ABC,D)",1652347214.149618,1652347214.152702,"[300, 4000, 30, 320, 3000]",4
V1R50,"matmul(A,B)",1652347214.154164,1652347214.154875,"[300, 4000, 30, 320, 3000]",4
V1R50,"matmul(T_AB,C)",1652347214.154875,1652347214.155031,"[300, 4000, 30, 320, 3000]",4
V1R50,"matmul(T_ABC,D)",1652347214.155031,1652347214.158422,"[300, 4000, 30, 320, 3000]",4
V3R7,"matmul(B,C)",1652347214.159695,1652347214.160345,"[300, 4000, 30, 320, 3000]",4
V3R7,"matmul(T_BC,D)",1652347214.160345,1652347214.197074,"[300, 4000, 30, 320, 3000]",4
V3R7,"matmul(A,T_BCD)",1652347214.197074,1652347214.233574,"[300, 4000, 30, 320, 3000]",4
V2R60,"matmul(B,C)",1652347214.234806,1652347214.235466,"[300, 4000, 30, 320, 3000]",4
V2R60,"matmul(A,T_BC)",1652347214.235466,1652347214.239303,"[300, 4000, 30, 320, 3000]",4
V2R60,"matmul(T_ABC,D)",1652347214.239303,1652347214.242815,"[300, 4000, 30, 320, 3000]",4
V1R5,"matmul(A,B)",1652347214.244185,1652347214.244875,"[300, 4000, 30, 320, 3000]",4
V1R5,"matmul(T_AB,C)",1652347214.244875,1652347214.244982,"[300, 4000, 30, 320, 3000]",4
V1R5,"matmul(T_ABC,D)",1652347214.244982,1652347214.247651,"[300, 4000, 30, 320, 3000]",4
V1R65,"matmul(A,B)",1652347214.248709,1652347214.249214,"[300, 4000, 30, 320, 3000]",4
V1R65,"matmul(T_AB,C)",1652347214.249214,1652347214.249345,"[300, 4000, 30, 320, 3000]",4
V1R65,"matmul(T_ABC,D)",1652347214.249345,1652347214.252958,"[300, 4000, 30, 320, 3000]",4
V5R33,"matmul(A,B)",1652347214.254027,1652347214.254955,"[300, 4000, 30, 320, 3000]",4
V5R33,"matmul(C,D)",1652347214.254955,1652347214.254956,"[300, 4000, 30, 320, 3000]",4
V5R33,"matmul(T_AB,T_CD)",1652347214.254956,1652347214.255402,"[300, 4000, 30, 320, 3000]",4
V1R47,"matmul(A,B)",1652347214.256461,1652347214.256969,"[300, 4000, 30, 320, 3000]",4
V1R47,"matmul(T_AB,C)",1652347214.256969,1652347214.25711,"[300, 4000, 30, 320, 3000]",4
V1R47,"matmul(T_ABC,D)",1652347214.25711,1652347214.260164,"[300, 4000, 30, 320, 3000]",4
V4R21,"matmul(C,D)",1652347214.261301,1652347214.261922,"[300, 4000, 30, 320, 3000]",4
V4R21,"matmul(B,T_CD)",1652347214.261922,1652347214.266673,"[300, 4000, 30, 320, 3000]",4
V4R21,"matmul(A,T_BCD)",1652347214.266673,1652347214.310376,"[300, 4000, 30, 320, 3000]",4
V1R10,"matmul(A,B)",1652347214.311572,1652347214.312293,"[300, 4000, 30, 320, 3000]",4
V1R10,"matmul(T_AB,C)",1652347214.312293,1652347214.312408,"[300, 4000, 30, 320, 3000]",4
V1R10,"matmul(T_ABC,D)",1652347214.312408,1652347214.316188,"[300, 4000, 30, 320, 3000]",4
V2R66,"matmul(B,C)",1652347214.317871,1652347214.3185,"[300, 4000, 30, 320, 3000]",4
V2R66,"matmul(A,T_BC)",1652347214.3185,1652347214.322979,"[300, 4000, 30, 320, 3000]",4
V2R66,"matmul(T_ABC,D)",1652347214.322979,1652347214.327301,"[300, 4000, 30, 320, 3000]",4
V2R12,"matmul(B,C)",1652347214.328491,1652347214.329103,"[300, 4000, 30, 320, 3000]",4
V2R12,"matmul(A,T_BC)",1652347214.329103,1652347214.334589,"[300, 4000, 30, 320, 3000]",4
V2R12,"matmul(T_ABC,D)",1652347214.334589,1652347214.338747,"[300, 4000, 30, 320, 3000]",4
V4R1,"matmul(C,D)",1652347214.340263,1652347214.340906,"[300, 4000, 30, 320, 3000]",4
V4R1,"matmul(B,T_CD)",1652347214.340906,1652347214.346434,"[300, 4000, 30, 320, 3000]",4
V4R1,"matmul(A,T_BCD)",1652347214.346434,1652347214.388675,"[300, 4000, 30, 320, 3000]",4
V3R25,"matmul(B,C)",1652347214.389548,1652347214.390098,"[300, 4000, 30, 320, 3000]",4
V3R25,"matmul(T_BC,D)",1652347214.390098,1652347214.42099,"[300, 4000, 30, 320, 3000]",4
V3R25,"matmul(A,T_BCD)",1652347214.42099,1652347214.451421,"[300, 4000, 30, 320, 3000]",4
V4R45,"matmul(C,D)",1652347214.452252,1652347214.452763,"[300, 4000, 30, 320, 3000]",4
V4R45,"matmul(B,T_CD)",1652347214.452763,1652347214.456693,"[300, 4000, 30, 320, 3000]",4
V4R45,"matmul(A,T_BCD)",1652347214.456693,1652347214.490302,"[300, 4000, 30, 320, 3000]",4
V1R66,"matmul(A,B)",1652347214.491216,1652347214.491729,"[300, 4000, 30, 320, 3000]",4
V1R66,"matmul(T_AB,C)",1652347214.491729,1652347214.491829,"[300, 4000, 30, 320, 3000]",4
V1R66,"matmul(T_ABC,D)",1652347214.491829,1652347214.494504,"[300, 4000, 30, 320, 3000]",4
V4R52,"matmul(C,D)",1652347214.495613,1652347214.49605,"[300, 4000, 30, 320, 3000]",4
V4R52,"matmul(B,T_CD)",1652347214.49605,1652347214.499871,"[300, 4000, 30, 320, 3000]",4
V4R52,"matmul(A,T_BCD)",1652347214.499871,1652347214.533657,"[300, 4000, 30, 320, 3000]",4
V4R25,"matmul(C,D)",1652347214.534486,1652347214.53502,"[300, 4000, 30, 320, 3000]",4
V4R25,"matmul(B,T_CD)",1652347214.53502,1652347214.538933,"[300, 4000, 30, 320, 3000]",4
V4R25,"matmul(A,T_BCD)",1652347214.538933,1652347214.574455,"[300, 4000, 30, 320, 3000]",4
V5R66,"matmul(A,B)",1652347214.575361,1652347214.576259,"[300, 4000, 30, 320, 3000]",4
V5R66,"matmul(C,D)",1652347214.576259,1652347214.57626,"[300, 4000, 30, 320, 3000]",4
V5R66,"matmul(T_AB,T_CD)",1652347214.57626,1652347214.576655,"[300, 4000, 30, 320, 3000]",4
V4R7,"matmul(C,D)",1652347214.577766,1652347214.578178,"[300, 4000, 30, 320, 3000]",4
V4R7,"matmul(B,T_CD)",1652347214.578178,1652347214.582263,"[300, 4000, 30, 320, 3000]",4
V4R7,"matmul(A,T_BCD)",1652347214.582263,1652347214.615781,"[300, 4000, 30, 320, 3000]",4
V2R59,"matmul(B,C)",1652347214.61677,1652347214.617314,"[300, 4000, 30, 320, 3000]",4
V2R59,"matmul(A,T_BC)",1652347214.617314,1652347214.620571,"[300, 4000, 30, 320, 3000]",4
V2R59,"matmul(T_ABC,D)",1652347214.620571,1652347214.623379,"[300, 4000, 30, 320, 3000]",4
V3R49,"matmul(B,C)",1652347214.624493,1652347214.624973,"[300, 4000, 30, 320, 3000]",4
V3R49,"matmul(T_BC,D)",1652347214.624973,1652347214.654535,"[300, 4000, 30, 320, 3000]",4
V3R49,"matmul(A,T_BCD)",1652347214.654535,1652347214.684319,"[300, 4000, 30, 320, 3000]",4
V3R29,"matmul(B,C)",1652347214.685458,1652347214.685978,"[300, 4000, 30, 320, 3000]",4
V3R29,"matmul(T_BC,D)",1652347214.685978,1652347214.715776,"[300, 4000, 30, 320, 3000]",4
V3R29,"matmul(A,T_BCD)",1652347214.715776,1652347214.751412,"[300, 4000, 30, 320, 3000]",4
V4R51,"matmul(C,D)",1652347214.752567,1652347214.753135,"[300, 4000, 30, 320, 3000]",4
V4R51,"matmul(B,T_CD)",1652347214.753135,1652347214.757435,"[300, 4000, 30, 320, 3000]",4
V4R51,"matmul(A,T_BCD)",1652347214.757435,1652347214.795849,"[300, 4000, 30, 320, 3000]",4
V2R20,"matmul(B,C)",1652347214.796674,1652347214.797188,"[300, 4000, 30, 320, 3000]",4
V2R20,"matmul(A,T_BC)",1652347214.797188,1652347214.800502,"[300, 4000, 30, 320, 3000]",4
V2R20,"matmul(T_ABC,D)",1652347214.800502,1652347214.803053,"[300, 4000, 30, 320, 3000]",4
V1R41,"matmul(A,B)",1652347214.804193,1652347214.804705,"[300, 4000, 30, 320, 3000]",4
V1R41,"matmul(T_AB,C)",1652347214.804705,1652347214.804818,"[300, 4000, 30, 320, 3000]",4
V1R41,"matmul(T_ABC,D)",1652347214.804818,1652347214.807213,"[300, 4000, 30, 320, 3000]",4
V3R64,"matmul(B,C)",1652347214.808275,1652347214.808778,"[300, 4000, 30, 320, 3000]",4
V3R64,"matmul(T_BC,D)",1652347214.808778,1652347214.837612,"[300, 4000, 30, 320, 3000]",4
V3R64,"matmul(A,T_BCD)",1652347214.837612,1652347214.872486,"[300, 4000, 30, 320, 3000]",4
V4R59,"matmul(C,D)",1652347214.873682,1652347214.874276,"[300, 4000, 30, 320, 3000]",4
V4R59,"matmul(B,T_CD)",1652347214.874276,1652347214.8783,"[300, 4000, 30, 320, 3000]",4
V4R59,"matmul(A,T_BCD)",1652347214.8783,1652347214.917149,"[300, 4000, 30, 320, 3000]",4
V2R40,"matmul(B,C)",1652347214.918209,1652347214.918824,"[300, 4000, 30, 320, 3000]",4
V2R40,"matmul(A,T_BC)",1652347214.918824,1652347214.922899,"[300, 4000, 30, 320, 3000]",4
V2R40,"matmul(T_ABC,D)",1652347214.922899,1652347214.926296,"[300, 4000, 30, 320, 3000]",4
V5R47,"matmul(A,B)",1652347214.931129,1652347214.931995,"[300, 4000, 30, 320, 3000]",4
V5R47,"matmul(C,D)",1652347214.931995,1652347214.931996,"[300, 4000, 30, 320, 3000]",4
V5R47,"matmul(T_AB,T_CD)",1652347214.931996,1652347214.932523,"[300, 4000, 30, 320, 3000]",4
V3R0,"matmul(B,C)",1652347214.933576,1652347214.934169,"[300, 4000, 30, 320, 3000]",4
V3R0,"matmul(T_BC,D)",1652347214.934169,1652347214.964064,"[300, 4000, 30, 320, 3000]",4
V3R0,"matmul(A,T_BCD)",1652347214.964064,1652347214.994156,"[300, 4000, 30, 320, 3000]",4
V4R48,"matmul(C,D)",1652347214.995297,1652347214.995788,"[300, 4000, 30, 320, 3000]",4
V4R48,"matmul(B,T_CD)",1652347214.995788,1652347214.999602,"[300, 4000, 30, 320, 3000]",4
V4R48,"matmul(A,T_BCD)",1652347214.999602,1652347215.032333,"[300, 4000, 30, 320, 3000]",4
V5R1,"matmul(A,B)",1652347215.033155,1652347215.034043,"[300, 4000, 30, 320, 3000]",4
V5R1,"matmul(C,D)",1652347215.034043,1652347215.034045,"[300, 4000, 30, 320, 3000]",4
V5R1,"matmul(T_AB,T_CD)",1652347215.034045,1652347215.034529,"[300, 4000, 30, 320, 3000]",4
V4R34,"matmul(C,D)",1652347215.035844,1652347215.036335,"[300, 4000, 30, 320, 3000]",4
V4R34,"matmul(B,T_CD)",1652347215.036335,1652347215.041431,"[300, 4000, 30, 320, 3000]",4
V4R34,"matmul(A,T_BCD)",1652347215.041431,1652347215.074443,"[300, 4000, 30, 320, 3000]",4
V3R68,"matmul(B,C)",1652347215.075275,1652347215.075851,"[300, 4000, 30, 320, 3000]",4
V3R68,"matmul(T_BC,D)",1652347215.075851,1652347215.105739,"[300, 4000, 30, 320, 3000]",4
V3R68,"matmul(A,T_BCD)",1652347215.105739,1652347215.139283,"[300, 4000, 30, 320, 3000]",4
V3R15,"matmul(B,C)",1652347215.140115,1652347215.140661,"[300, 4000, 30, 320, 3000]",4
V3R15,"matmul(T_BC,D)",1652347215.140661,1652347215.186178,"[300, 4000, 30, 320, 3000]",4
V3R15,"matmul(A,T_BCD)",1652347215.186178,1652347215.238559,"[300, 4000, 30, 320, 3000]",4
V5R21,"matmul(A,B)",1652347215.239926,1652347215.241214,"[300, 4000, 30, 320, 3000]",4
V5R21,"matmul(C,D)",1652347215.241214,1652347215.241217,"[300, 4000, 30, 320, 3000]",4
V5R21,"matmul(T_AB,T_CD)",1652347215.241217,1652347215.241685,"[300, 4000, 30, 320, 3000]",4
V3R48,"matmul(B,C)",1652347215.243181,1652347215.244024,"[300, 4000, 30, 320, 3000]",4
V3R48,"matmul(T_BC,D)",1652347215.244024,1652347215.281349,"[300, 4000, 30, 320, 3000]",4
V3R48,"matmul(A,T_BCD)",1652347215.281349,1652347215.327479,"[300, 4000, 30, 320, 3000]",4
V4R39,"matmul(C,D)",1652347215.32908,1652347215.32981,"[300, 4000, 30, 320, 3000]",4
V4R39,"matmul(B,T_CD)",1652347215.32981,1652347215.335919,"[300, 4000, 30, 320, 3000]",4
V4R39,"matmul(A,T_BCD)",1652347215.335919,1652347215.38049,"[300, 4000, 30, 320, 3000]",4
V4R0,"matmul(C,D)",1652347215.381807,1652347215.38243,"[300, 4000, 30, 320, 3000]",4
V4R0,"matmul(B,T_CD)",1652347215.38243,1652347215.387888,"[300, 4000, 30, 320, 3000]",4
V4R0,"matmul(A,T_BCD)",1652347215.387888,1652347215.441044,"[300, 4000, 30, 320, 3000]",4
V2R38,"matmul(B,C)",1652347215.4423,1652347215.443155,"[300, 4000, 30, 320, 3000]",4
V2R38,"matmul(A,T_BC)",1652347215.443155,1652347215.447859,"[300, 4000, 30, 320, 3000]",4
V2R38,"matmul(T_ABC,D)",1652347215.447859,1652347215.451429,"[300, 4000, 30, 320, 3000]",4
V3R5,"matmul(B,C)",1652347215.45285,1652347215.453463,"[300, 4000, 30, 320, 3000]",4
V3R5,"matmul(T_BC,D)",1652347215.453463,1652347215.492725,"[300, 4000, 30, 320, 3000]",4
V3R5,"matmul(A,T_BCD)",1652347215.492725,1652347215.531949,"[300, 4000, 30, 320, 3000]",4
V2R45,"matmul(B,C)",1652347215.533159,1652347215.533839,"[300, 4000, 30, 320, 3000]",4
V2R45,"matmul(A,T_BC)",1652347215.533839,1652347215.538149,"[300, 4000, 30, 320, 3000]",4
V2R45,"matmul(T_ABC,D)",1652347215.538149,1652347215.54158,"[300, 4000, 30, 320, 3000]",4
V1R18,"matmul(A,B)",1652347215.542814,1652347215.543397,"[300, 4000, 30, 320, 3000]",4
V1R18,"matmul(T_AB,C)",1652347215.543397,1652347215.543511,"[300, 4000, 30, 320, 3000]",4
V1R18,"matmul(T_ABC,D)",1652347215.543511,1652347215.546218,"[300, 4000, 30, 320, 3000]",4
V3R44,"matmul(B,C)",1652347215.54745,1652347215.548178,"[300, 4000, 30, 320, 3000]",4
V3R44,"matmul(T_BC,D)",1652347215.548178,1652347215.581075,"[300, 4000, 30, 320, 3000]",4
V3R44,"matmul(A,T_BCD)",1652347215.581075,1652347215.612833,"[300, 4000, 30, 320, 3000]",4
V2R49,"matmul(B,C)",1652347215.61403,1652347215.614556,"[300, 4000, 30, 320, 3000]",4
V2R49,"matmul(A,T_BC)",1652347215.614556,1652347215.617736,"[300, 4000, 30, 320, 3000]",4
V2R49,"matmul(T_ABC,D)",1652347215.617736,1652347215.62139,"[300, 4000, 30, 320, 3000]",4
V3R46,"matmul(B,C)",1652347215.623098,1652347215.623635,"[300, 4000, 30, 320, 3000]",4
V3R46,"matmul(T_BC,D)",1652347215.623635,1652347215.657259,"[300, 4000, 30, 320, 3000]",4
V3R46,"matmul(A,T_BCD)",1652347215.657259,1652347215.695207,"[300, 4000, 30, 320, 3000]",4
V5R50,"matmul(A,B)",1652347215.696739,1652347215.697926,"[300, 4000, 30, 320, 3000]",4
V5R50,"matmul(C,D)",1652347215.697926,1652347215.697927,"[300, 4000, 30, 320, 3000]",4
V5R50,"matmul(T_AB,T_CD)",1652347215.697927,1652347215.698433,"[300, 4000, 30, 320, 3000]",4
V5R4,"matmul(A,B)",1652347215.699724,1652347215.700665,"[300, 4000, 30, 320, 3000]",4
V5R4,"matmul(C,D)",1652347215.700665,1652347215.700667,"[300, 4000, 30, 320, 3000]",4
V5R4,"matmul(T_AB,T_CD)",1652347215.700667,1652347215.701113,"[300, 4000, 30, 320, 3000]",4
V5R55,"matmul(A,B)",1652347215.70232,1652347215.703383,"[300, 4000, 30, 320, 3000]",4
V5R55,"matmul(C,D)",1652347215.703383,1652347215.703385,"[300, 4000, 30, 320, 3000]",4
V5R55,"matmul(T_AB,T_CD)",1652347215.703385,1652347215.703894,"[300, 4000, 30, 320, 3000]",4
V3R39,"matmul(B,C)",1652347215.705312,1652347215.706105,"[300, 4000, 30, 320, 3000]",4
V3R39,"matmul(T_BC,D)",1652347215.706105,1652347215.744858,"[300, 4000, 30, 320, 3000]",4
V3R39,"matmul(A,T_BCD)",1652347215.744858,1652347215.795213,"[300, 4000, 30, 320, 3000]",4
V3R32,"matmul(B,C)",1652347215.796897,1652347215.797601,"[300, 4000, 30, 320, 3000]",4
V3R32,"matmul(T_BC,D)",1652347215.797601,1652347215.845738,"[300, 4000, 30, 320, 3000]",4
V3R32,"matmul(A,T_BCD)",1652347215.845738,1652347215.890135,"[300, 4000, 30, 320, 3000]",4
V3R63,"matmul(B,C)",1652347215.891866,1652347215.892526,"[300, 4000, 30, 320, 3000]",4
V3R63,"matmul(T_BC,D)",1652347215.892526,1652347215.9334,"[300, 4000, 30, 320, 3000]",4
V3R63,"matmul(A,T_BCD)",1652347215.9334,1652347215.969286,"[300, 4000, 30, 320, 3000]",4
V2R41,"matmul(B,C)",1652347215.970828,1652347215.97149,"[300, 4000, 30, 320, 3000]",4
V2R41,"matmul(A,T_BC)",1652347215.97149,1652347215.976409,"[300, 4000, 30, 320, 3000]",4
V2R41,"matmul(T_ABC,D)",1652347215.976409,1652347215.980209,"[300, 4000, 30, 320, 3000]",4
V2R34,"matmul(B,C)",1652347215.981378,1652347215.981935,"[300, 4000, 30, 320, 3000]",4
V2R34,"matmul(A,T_BC)",1652347215.981935,1652347215.98571,"[300, 4000, 30, 320, 3000]",4
V2R34,"matmul(T_ABC,D)",1652347215.98571,1652347215.988155,"[300, 4000, 30, 320, 3000]",4
V1R23,"matmul(A,B)",1652347215.98946,1652347215.989941,"[300, 4000, 30, 320, 3000]",4
V1R23,"matmul(T_AB,C)",1652347215.989941,1652347215.990045,"[300, 4000, 30, 320, 3000]",4
V1R23,"matmul(T_ABC,D)",1652347215.990045,1652347215.992578,"[300, 4000, 30, 320, 3000]",4
V3R17,"matmul(B,C)",1652347215.993724,1652347215.994395,"[300, 4000, 30, 320, 3000]",4
V3R17,"matmul(T_BC,D)",1652347215.994395,1652347216.028874,"[300, 4000, 30, 320, 3000]",4
V3R17,"matmul(A,T_BCD)",1652347216.028874,1652347216.062314,"[300, 4000, 30, 320, 3000]",4
V2R31,"matmul(B,C)",1652347216.063496,1652347216.064051,"[300, 4000, 30, 320, 3000]",4
V2R31,"matmul(A,T_BC)",1652347216.064051,1652347216.067561,"[300, 4000, 30, 320, 3000]",4
V2R31,"matmul(T_ABC,D)",1652347216.067561,1652347216.070237,"[300, 4000, 30, 320, 3000]",4
V5R60,"matmul(A,B)",1652347216.071441,1652347216.072416,"[300, 4000, 30, 320, 3000]",4
V5R60,"matmul(C,D)",1652347216.072416,1652347216.072418,"[300, 4000, 30, 320, 3000]",4
V5R60,"matmul(T_AB,T_CD)",1652347216.072418,1652347216.072951,"[300, 4000, 30, 320, 3000]",4
V2R1,"matmul(B,C)",1652347216.073997,1652347216.074573,"[300, 4000, 30, 320, 3000]",4
V2R1,"matmul(A,T_BC)",1652347216.074573,1652347216.078553,"[300, 4000, 30, 320, 3000]",4
V2R1,"matmul(T_ABC,D)",1652347216.078553,1652347216.081247,"[300, 4000, 30, 320, 3000]",4
V2R37,"matmul(B,C)",1652347216.082436,1652347216.083302,"[300, 4000, 30, 320, 3000]",4
V2R37,"matmul(A,T_BC)",1652347216.083302,1652347216.087265,"[300, 4000, 30, 320, 3000]",4
V2R37,"matmul(T_ABC,D)",1652347216.087265,1652347216.090306,"[300, 4000, 30, 320, 3000]",4
V3R56,"matmul(B,C)",1652347216.091347,1652347216.09185,"[300, 4000, 30, 320, 3000]",4
V3R56,"matmul(T_BC,D)",1652347216.09185,1652347216.12225,"[300, 4000, 30, 320, 3000]",4
V3R56,"matmul(A,T_BCD)",1652347216.12225,1652347216.156815,"[300, 4000, 30, 320, 3000]",4
V5R40,"matmul(A,B)",1652347216.158112,1652347216.159017,"[300, 4000, 30, 320, 3000]",4
V5R40,"matmul(C,D)",1652347216.159017,1652347216.159018,"[300, 4000, 30, 320, 3000]",4
V5R40,"matmul(T_AB,T_CD)",1652347216.159018,1652347216.159489,"[300, 4000, 30, 320, 3000]",4
V1R21,"matmul(A,B)",1652347216.160561,1652347216.161075,"[300, 4000, 30, 320, 3000]",4
V1R21,"matmul(T_AB,C)",1652347216.161075,1652347216.161294,"[300, 4000, 30, 320, 3000]",4
V1R21,"matmul(T_ABC,D)",1652347216.161294,1652347216.163805,"[300, 4000, 30, 320, 3000]",4
V1R4,"matmul(A,B)",1652347216.164843,1652347216.165258,"[300, 4000, 30, 320, 3000]",4
V1R4,"matmul(T_AB,C)",1652347216.165258,1652347216.165368,"[300, 4000, 30, 320, 3000]",4
V1R4,"matmul(T_ABC,D)",1652347216.165368,1652347216.167676,"[300, 4000, 30, 320, 3000]",4
V4R58,"matmul(C,D)",1652347216.168694,1652347216.169098,"[300, 4000, 30, 320, 3000]",4
V4R58,"matmul(B,T_CD)",1652347216.169098,1652347216.17346,"[300, 4000, 30, 320, 3000]",4
V4R58,"matmul(A,T_BCD)",1652347216.17346,1652347216.20469,"[300, 4000, 30, 320, 3000]",4
V5R49,"matmul(A,B)",1652347216.205751,1652347216.206948,"[300, 4000, 30, 320, 3000]",4
V5R49,"matmul(C,D)",1652347216.206948,1652347216.206949,"[300, 4000, 30, 320, 3000]",4
